"device_id","datetime","CO","status1","CO2","status2","NOx","status3","O3","status4","PM2_5","status5","AQHI","status6","NO2","status7","NO","status8"
"30005","2018-02-14 16:39:58","769.544",NULL,NULL,NULL,NULL,NULL,"45.2669",NULL,"30.27",NULL,NULL,NULL,"2.74565",NULL,"42.6644",NULL
"30005","2018-02-14 16:42:58","324.599",NULL,NULL,NULL,NULL,NULL,"35.2353",NULL,"15.07",NULL,NULL,NULL,"1.6222",NULL,"10.1754",NULL
"30005","2018-02-14 16:53:41","867.732",NULL,NULL,NULL,NULL,NULL,"41.5568",NULL,"10.65",NULL,NULL,NULL,"6.26624",NULL,"37.0013",NULL
"30005","2018-02-14 17:03:22","272.722",NULL,NULL,NULL,NULL,NULL,"37.8934",NULL,"29.11",NULL,NULL,NULL,"-1.35328",NULL,"9.89335",NULL
"30005","2018-02-14 17:05:22","304.994",NULL,NULL,NULL,NULL,NULL,"36.2576",NULL,"31.58",NULL,NULL,NULL,"0.769278",NULL,"9.74041",NULL
"30005","2018-02-14 17:07:22","257.842",NULL,NULL,NULL,NULL,NULL,"34.1453",NULL,"30.16",NULL,NULL,NULL,"0.254755",NULL,"9.44515",NULL
"30005","2018-02-14 17:09:22","256.658",NULL,NULL,NULL,NULL,NULL,"32.2704",NULL,"30.39",NULL,NULL,NULL,"1.02912",NULL,"9.23283",NULL
"30005","2018-02-14 17:10:22","276.084",NULL,NULL,NULL,NULL,NULL,"31.0843",NULL,"33.39",NULL,NULL,NULL,"1.76289",NULL,"9.32049",NULL
"30005","2018-02-14 17:11:22","275.332",NULL,NULL,NULL,NULL,NULL,"30.059",NULL,"33.52",NULL,NULL,NULL,"2.11142",NULL,"9.09781",NULL
"30005","2018-02-14 17:13:22","245.03",NULL,NULL,NULL,NULL,NULL,"28.7048",NULL,"40.66",NULL,NULL,NULL,"2.48521",NULL,"8.76758",NULL
"30005","2018-02-14 17:15:22","340.694",NULL,NULL,NULL,NULL,NULL,"29.5068",NULL,"36.07",NULL,NULL,NULL,"6.2381",NULL,"8.75677",NULL
"30005","2018-02-14 17:16:22","296.116",NULL,NULL,NULL,NULL,NULL,"28.7751",NULL,"36.52",NULL,NULL,NULL,"5.0957",NULL,"8.83647",NULL
"30005","2018-02-14 17:18:22","557.134",NULL,NULL,NULL,NULL,NULL,"30.9616",NULL,"34.65",NULL,NULL,NULL,"8.05083",NULL,"8.33775",NULL
"30005","2018-02-14 17:20:22","262.933",NULL,NULL,NULL,NULL,NULL,"25.341",NULL,"38.81",NULL,NULL,NULL,"5.51002",NULL,"8.02396",NULL
"30005","2018-02-14 17:22:22","336.94",NULL,NULL,NULL,NULL,NULL,"24.6411",NULL,"39.71",NULL,NULL,NULL,"7.61074",NULL,"9.63332",NULL
"30005","2018-02-14 17:26:21","376.122",NULL,NULL,NULL,NULL,NULL,"23.9048",NULL,"39.01",NULL,NULL,NULL,"9.26894",NULL,"9.60546",NULL
"30005","2018-02-14 17:28:22","328.965",NULL,NULL,NULL,NULL,NULL,"24.3859",NULL,"37.75",NULL,NULL,NULL,"8.39275",NULL,"8.18116",NULL
"30005","2018-02-14 17:30:22","243.926",NULL,NULL,NULL,NULL,NULL,"21.952",NULL,"37.32",NULL,NULL,NULL,"6.7974",NULL,"7.88854",NULL
"30005","2018-02-14 17:32:22","232.526",NULL,NULL,NULL,NULL,NULL,"19.7076",NULL,"42.04",NULL,NULL,NULL,"7.30039",NULL,"8.13823",NULL
"30005","2018-02-14 17:34:22","269.346",NULL,NULL,NULL,NULL,NULL,"20.7044",NULL,"38.94",NULL,NULL,NULL,"8.46622",NULL,"7.92503",NULL
"30005","2018-02-14 17:36:22","313.8",NULL,NULL,NULL,NULL,NULL,"21.6917",NULL,"40.77",NULL,NULL,NULL,"9.84352",NULL,"8.12821",NULL
"30005","2018-02-14 17:38:22","258.117",NULL,NULL,NULL,NULL,NULL,"21.8158",NULL,"40.22",NULL,NULL,NULL,"8.54199",NULL,"8.0395",NULL
"30005","2018-02-14 17:42:22","286.55",NULL,NULL,NULL,NULL,NULL,"23.0582",NULL,"40.33",NULL,NULL,NULL,"8.57294",NULL,"7.70103",NULL
"30005","2018-02-14 17:46:22","318.479",NULL,NULL,NULL,NULL,NULL,"22.3215",NULL,"48.09",NULL,NULL,NULL,"11.0072",NULL,"7.94594",NULL
"30005","2018-02-14 17:48:22","310.54",NULL,NULL,NULL,NULL,NULL,"21.0867",NULL,"45.59",NULL,NULL,NULL,"10.8142",NULL,"8.01792",NULL
"30005","2018-02-14 17:50:22","327.366",NULL,NULL,NULL,NULL,NULL,"20.6776",NULL,"48.35",NULL,NULL,NULL,"10.448",NULL,"9.22192",NULL
"30005","2018-02-14 17:51:22","267.78",NULL,NULL,NULL,NULL,NULL,"19.8337",NULL,"41.86",NULL,NULL,NULL,"8.709",NULL,"8.22329",NULL
"30005","2018-02-14 17:53:22","286.402",NULL,NULL,NULL,NULL,NULL,"20.9462",NULL,"48.06",NULL,NULL,NULL,"9.23252",NULL,"7.69677",NULL
"30005","2018-02-14 17:55:22","263.156",NULL,NULL,NULL,NULL,NULL,"19.289",NULL,"39.81",NULL,NULL,NULL,"8.54299",NULL,"7.91641",NULL
"30005","2018-02-14 17:59:22","261.038",NULL,NULL,NULL,NULL,NULL,"18.3908",NULL,"37.23",NULL,NULL,NULL,"8.42169",NULL,"7.80758",NULL
"30005","2018-02-14 18:03:22","259.421",NULL,NULL,NULL,NULL,NULL,"20.1892",NULL,"44.97",NULL,NULL,NULL,"8.63346",NULL,"7.73692",NULL
"30005","2018-02-14 18:05:22","348.205",NULL,NULL,NULL,NULL,NULL,"20.3736",NULL,"37.87",NULL,NULL,NULL,"10.8694",NULL,"7.7464",NULL
"30005","2018-02-14 18:07:22","302.586",NULL,NULL,NULL,NULL,NULL,"19.2799",NULL,"42.31",NULL,NULL,NULL,"9.77109",NULL,"8.22761",NULL
"30005","2018-02-14 18:08:22","272.596",NULL,NULL,NULL,NULL,NULL,"19.2433",NULL,"41.56",NULL,NULL,NULL,"9.38976",NULL,"7.68039",NULL
"30005","2018-02-14 18:10:22","355.218",NULL,NULL,NULL,NULL,NULL,"22.5942",NULL,"39.85",NULL,NULL,NULL,"11.2663",NULL,"7.85636",NULL
"30005","2018-02-14 18:14:22","324.105",NULL,NULL,NULL,NULL,NULL,"20.4128",NULL,"41.39",NULL,NULL,NULL,"10.366",NULL,"8.01163",NULL
"30005","2018-02-14 18:16:22","283.654",NULL,NULL,NULL,NULL,NULL,"19.4454",NULL,"42.47",NULL,NULL,NULL,"9.05698",NULL,"8.08031",NULL
"30005","2018-02-14 18:18:22","346.08",NULL,NULL,NULL,NULL,NULL,"19.6516",NULL,"40.17",NULL,NULL,NULL,"10.1282",NULL,"8.04208",NULL
"30005","2018-02-14 18:20:22","282.033",NULL,NULL,NULL,NULL,NULL,"19.9051",NULL,"40.22",NULL,NULL,NULL,"9.71184",NULL,"7.77653",NULL
"30005","2018-02-14 18:22:22","330.702",NULL,NULL,NULL,NULL,NULL,"16.1454",NULL,"41.91",NULL,NULL,NULL,"11.4252",NULL,"9.41735",NULL
"30005","2018-02-14 18:23:22","283.138",NULL,NULL,NULL,NULL,NULL,"18.0339",NULL,"39.14",NULL,NULL,NULL,"9.70513",NULL,"8.0531",NULL
"30005","2018-02-14 18:25:22","241.274",NULL,NULL,NULL,NULL,NULL,"17.9887",NULL,"42.11",NULL,NULL,NULL,"7.9978",NULL,"7.70474",NULL
"30005","2018-02-14 18:29:22","273.544",NULL,NULL,NULL,NULL,NULL,"15.0772",NULL,"40.61",NULL,NULL,NULL,"10.2986",NULL,"8.76409",NULL
"30005","2018-02-14 18:30:22","277.192",NULL,NULL,NULL,NULL,NULL,"14.2482",NULL,"41.4",NULL,NULL,NULL,"10.5516",NULL,"8.78499",NULL
"30005","2018-02-14 18:32:22","282.756",NULL,NULL,NULL,NULL,NULL,"16.087",NULL,"41.4",NULL,NULL,NULL,"9.63525",NULL,"7.8557",NULL
"30005","2018-02-14 18:34:22","271.64",NULL,NULL,NULL,NULL,NULL,"16.2915",NULL,"40.6",NULL,NULL,NULL,"9.29969",NULL,"7.92869",NULL
"30005","2018-02-14 18:36:22","368.056",NULL,NULL,NULL,NULL,NULL,"19.4911",NULL,"42.29",NULL,NULL,NULL,"12.1431",NULL,"8.03777",NULL
"30005","2018-02-14 18:38:22","274.322",NULL,NULL,NULL,NULL,NULL,"17.5268",NULL,"40.64",NULL,NULL,NULL,"9.7902",NULL,"7.81781",NULL
"30005","2018-02-14 18:40:22","278.606",NULL,NULL,NULL,NULL,NULL,"16.9387",NULL,"41.19",NULL,NULL,NULL,"9.82135",NULL,"7.77773",NULL
"30005","2018-02-14 18:41:22","286.056",NULL,NULL,NULL,NULL,NULL,"18.6985",NULL,"43.38",NULL,NULL,NULL,"10.2667",NULL,"7.69977",NULL
"30005","2018-02-14 18:43:22","290.392",NULL,NULL,NULL,NULL,NULL,"18.5375",NULL,"44.67",NULL,NULL,NULL,"10.211",NULL,"7.5216",NULL
"30005","2018-02-14 18:45:22","338.588",NULL,NULL,NULL,NULL,NULL,"18.6732",NULL,"44.74",NULL,NULL,NULL,"11.3064",NULL,"7.87043",NULL
"30005","2018-02-14 18:47:22","489.598",NULL,NULL,NULL,NULL,NULL,"21.1796",NULL,"41.76",NULL,NULL,NULL,"12.3155",NULL,"7.54297",NULL
"30005","2018-02-14 18:49:22","409.892",NULL,NULL,NULL,NULL,NULL,"21.4459",NULL,"44.85",NULL,NULL,NULL,"11.8213",NULL,"7.508",NULL
"30005","2018-02-14 18:50:22","500.974",NULL,NULL,NULL,NULL,NULL,"21.5461",NULL,"47.61",NULL,NULL,NULL,"13.8687",NULL,"8.39085",NULL
"30005","2018-02-14 18:52:22","294.5",NULL,NULL,NULL,NULL,NULL,"19.35",NULL,"42.63",NULL,NULL,NULL,"9.76594",NULL,"7.59891",NULL
"30005","2018-02-14 18:54:22","502.152",NULL,NULL,NULL,NULL,NULL,"23.0354",NULL,"51.78",NULL,NULL,NULL,"13.4444",NULL,"7.49944",NULL
"30005","2018-02-14 18:55:22","421.745",NULL,NULL,NULL,NULL,NULL,"21.0808",NULL,"46.46",NULL,NULL,NULL,"12.7072",NULL,"7.56812",NULL
"30005","2018-02-14 18:58:23","313.254",NULL,NULL,NULL,NULL,NULL,"16.8614",NULL,"56.85",NULL,NULL,NULL,"11.5932",NULL,"7.69977",NULL
"30005","2018-02-14 19:00:22","264.172",NULL,NULL,NULL,NULL,NULL,"16.8984",NULL,"50.07",NULL,NULL,NULL,"9.64596",NULL,"7.58172",NULL
"30005","2018-02-14 19:02:22","305.994",NULL,NULL,NULL,NULL,NULL,"16.2758",NULL,"52.45",NULL,NULL,NULL,"10.4144",NULL,"7.37834",NULL
"30005","2018-02-14 19:03:22","296.898",NULL,NULL,NULL,NULL,NULL,"16.4201",NULL,"48.87",NULL,NULL,NULL,"10.716",NULL,"7.58962",NULL
"30005","2018-02-14 19:05:22","276.296",NULL,NULL,NULL,NULL,NULL,"17.4435",NULL,"48.26",NULL,NULL,NULL,"9.97355",NULL,"7.58099",NULL
"30005","2018-02-14 19:09:22","314.668",NULL,NULL,NULL,NULL,NULL,"14.4115",NULL,"48.98",NULL,NULL,NULL,"10.8195",NULL,"7.69611",NULL
"30005","2018-02-14 19:11:22","278.648",NULL,NULL,NULL,NULL,NULL,"15.1347",NULL,"46.59",NULL,NULL,NULL,"9.59336",NULL,"7.58597",NULL
"30005","2018-02-14 19:16:22","294.398",NULL,NULL,NULL,NULL,NULL,"14.1751",NULL,"66.27",NULL,NULL,NULL,"10.8534",NULL,"7.84078",NULL
"30005","2018-02-14 19:18:22","265.124",NULL,NULL,NULL,NULL,NULL,"15.2382",NULL,"48.58",NULL,NULL,NULL,"9.56199",NULL,"7.62246",NULL
"30005","2018-02-14 19:28:22","379.213",NULL,NULL,NULL,NULL,NULL,"15.793",NULL,"43.59",NULL,NULL,NULL,"11.4946",NULL,"8.52455",NULL
"30005","2018-02-14 19:30:22","287.234",NULL,NULL,NULL,NULL,NULL,"16.2496",NULL,"43.21",NULL,NULL,NULL,"9.49505",NULL,"7.71337",NULL
"30005","2018-02-14 19:32:22","339.885",NULL,NULL,NULL,NULL,NULL,"16.7389",NULL,"49.23",NULL,NULL,NULL,"11.1751",NULL,"7.74456",NULL
"30005","2018-02-14 19:34:22","280.02",NULL,NULL,NULL,NULL,NULL,"17.0443",NULL,"44.42",NULL,NULL,NULL,"9.34317",NULL,"7.69977",NULL
"30005","2018-02-14 19:36:22","338.276",NULL,NULL,NULL,NULL,NULL,"16.7082",NULL,"47.47",NULL,NULL,NULL,"10.4239",NULL,"7.76725",NULL
"30005","2018-02-14 19:38:22","326.059",NULL,NULL,NULL,NULL,NULL,"18.3744",NULL,"42.6",NULL,NULL,NULL,"10.1095",NULL,"7.719",NULL
"30005","2018-02-14 19:40:22","287.12",NULL,NULL,NULL,NULL,NULL,"16.6002",NULL,"44.27",NULL,NULL,NULL,"9.4376",NULL,"7.78702",NULL
"30005","2018-02-14 19:43:22","301.842",NULL,NULL,NULL,NULL,NULL,"16.8246",NULL,"43.92",NULL,NULL,NULL,"9.76346",NULL,"7.62266",NULL
"30005","2018-02-14 19:45:22","294.445",NULL,NULL,NULL,NULL,NULL,"15.878",NULL,"46.05",NULL,NULL,NULL,"9.9504",NULL,"7.56241",NULL
"30005","2018-02-14 19:47:22","284.566",NULL,NULL,NULL,NULL,NULL,"15.5215",NULL,"42.81",NULL,NULL,NULL,"9.41615",NULL,"7.70986",NULL
"30005","2018-02-14 19:49:22","282.39",NULL,NULL,NULL,NULL,NULL,"15.2145",NULL,"44.58",NULL,NULL,NULL,"9.33878",NULL,"7.68922",NULL
"30005","2018-02-14 19:51:22","290.951",NULL,NULL,NULL,NULL,NULL,"14.9557",NULL,"42.82",NULL,NULL,NULL,"9.84998",NULL,"7.80999",NULL
"30005","2018-02-14 19:53:22","271.537",NULL,NULL,NULL,NULL,NULL,"13.8644",NULL,"39.78",NULL,NULL,NULL,"9.70618",NULL,"7.75013",NULL
"30005","2018-02-14 19:57:22","266.956",NULL,NULL,NULL,NULL,NULL,"13.6855",NULL,"44.02",NULL,NULL,NULL,"9.73951",NULL,"7.69479",NULL
"30005","2018-02-14 19:59:22","273.27",NULL,NULL,NULL,NULL,NULL,"13.0634",NULL,"42.83",NULL,NULL,NULL,"10.04",NULL,"7.68119",NULL
"30005","2018-02-14 20:00:22","275.3",NULL,NULL,NULL,NULL,NULL,"12.1252",NULL,"40.45",NULL,NULL,NULL,"10.605",NULL,"7.70554",NULL
"30005","2018-02-14 20:03:23","264.456",NULL,NULL,NULL,NULL,NULL,"13.4711",NULL,"42.85",NULL,NULL,NULL,"9.66043",NULL,"7.66759",NULL
"30005","2018-02-14 20:05:22","266.672",NULL,NULL,NULL,NULL,NULL,"13.5159",NULL,"44.45",NULL,NULL,NULL,"9.99399",NULL,"7.68616",NULL
"30005","2018-02-14 20:18:22","437.885",NULL,NULL,NULL,NULL,NULL,"19.0228",NULL,"44.35",NULL,NULL,NULL,"13.0681",NULL,"7.8153",NULL
"30005","2018-02-14 20:20:22","410.17",NULL,NULL,NULL,NULL,NULL,"19.6516",NULL,"44.39",NULL,NULL,NULL,"12.272",NULL,"7.79631",NULL
"30005","2018-02-14 20:24:22","328.986",NULL,NULL,NULL,NULL,NULL,"16.365",NULL,"40.88",NULL,NULL,NULL,"10.2709",NULL,"8.12417",NULL
"30005","2018-02-14 20:26:22","304.972",NULL,NULL,NULL,NULL,NULL,"16.2817",NULL,"38.74",NULL,NULL,NULL,"10.1676",NULL,"7.91011",NULL
"30005","2018-02-14 20:28:22","317.778",NULL,NULL,NULL,NULL,NULL,"15.7993",NULL,"37.74",NULL,NULL,NULL,"10.636",NULL,"8.21826",NULL
"30005","2018-02-14 20:29:22","319.682",NULL,NULL,NULL,NULL,NULL,"15.6177",NULL,"42.5",NULL,NULL,NULL,"11.0116",NULL,"8.10625",NULL
"30005","2018-02-14 20:31:22","278.33",NULL,NULL,NULL,NULL,NULL,"15.1907",NULL,"37.67",NULL,NULL,NULL,"9.66179",NULL,"7.80395",NULL
"30005","2018-02-14 20:33:22","341.688",NULL,NULL,NULL,NULL,NULL,"15.7227",NULL,"41.75",NULL,NULL,NULL,"11.6771",NULL,"8.09013",NULL
"30005","2018-02-14 20:35:22","275.01",NULL,NULL,NULL,NULL,NULL,"15.8302",NULL,"35.12",NULL,NULL,NULL,"8.92659",NULL,"7.94163",NULL
"30005","2018-02-14 20:37:22","281.097",NULL,NULL,NULL,NULL,NULL,"14.8774",NULL,"32.51",NULL,NULL,NULL,"9.35051",NULL,"7.86791",NULL
"30005","2018-02-14 20:39:22","270.344",NULL,NULL,NULL,NULL,NULL,"14.4939",NULL,"37.59",NULL,NULL,NULL,"9.30297",NULL,"7.93434",NULL
"30005","2018-02-14 20:41:22","269.068",NULL,NULL,NULL,NULL,NULL,"14.3972",NULL,"36.39",NULL,NULL,NULL,"9.28753",NULL,"7.85007",NULL
"30005","2018-02-14 20:43:22","261.891",NULL,NULL,NULL,NULL,NULL,"14.8574",NULL,"33.87",NULL,NULL,NULL,"9.16473",NULL,"7.7214",NULL
"30005","2018-02-14 20:45:22","344.034",NULL,NULL,NULL,NULL,NULL,"14.5945",NULL,"40.78",NULL,NULL,NULL,"10.9339",NULL,"8.26385",NULL
"30005","2018-02-14 20:47:22","317.446",NULL,NULL,NULL,NULL,NULL,"14.6351",NULL,"37.99",NULL,NULL,NULL,"11.5007",NULL,"8.17056",NULL
"30005","2018-02-14 20:49:22","275.262",NULL,NULL,NULL,NULL,NULL,"14.2391",NULL,"37.68",NULL,NULL,NULL,"10.0144",NULL,"8.07176",NULL
"30005","2018-02-14 20:51:22","287.408",NULL,NULL,NULL,NULL,NULL,"14.4836",NULL,"35.92",NULL,NULL,NULL,"9.99851",NULL,"7.85862",NULL
"30005","2018-02-14 20:53:22","295.942",NULL,NULL,NULL,NULL,NULL,"14.8571",NULL,"41.15",NULL,NULL,NULL,"10.459",NULL,"7.69911",NULL
"30005","2018-02-14 20:55:22","359.44",NULL,NULL,NULL,NULL,NULL,"14.87",NULL,"41.44",NULL,NULL,NULL,"12.1343",NULL,"8.36929",NULL
"30005","2018-02-14 20:57:22","274.822",NULL,NULL,NULL,NULL,NULL,"13.688",NULL,"39.07",NULL,NULL,NULL,"10.0562",NULL,"7.71271",NULL
"30005","2018-02-14 20:59:22","294.969",NULL,NULL,NULL,NULL,NULL,"14.2031",NULL,"38.51",NULL,NULL,NULL,"10.634",NULL,"7.74636",NULL
"30005","2018-02-14 21:01:22","402.86",NULL,NULL,NULL,NULL,NULL,"16.6477",NULL,"41.79",NULL,NULL,NULL,"13.4726",NULL,"7.89219",NULL
"30005","2018-02-14 21:02:22","418.564",NULL,NULL,NULL,NULL,NULL,"18.0062",NULL,"43.85",NULL,NULL,NULL,"13.8827",NULL,"7.8086",NULL
"30005","2018-02-14 21:06:22","347.286",NULL,NULL,NULL,NULL,NULL,"16.9998",NULL,"46.33",NULL,NULL,NULL,"11.7598",NULL,"7.68676",NULL
"30005","2018-02-14 21:08:22","304.184",NULL,NULL,NULL,NULL,NULL,"15.3788",NULL,"37.78",NULL,NULL,NULL,"9.89903",NULL,"7.71397",NULL
"30005","2018-02-14 21:09:22","294.939",NULL,NULL,NULL,NULL,NULL,"14.8722",NULL,"34.76",NULL,NULL,NULL,"9.9679",NULL,"7.71875",NULL
"30005","2018-02-14 21:10:22","289.008",NULL,NULL,NULL,NULL,NULL,"16.3036",NULL,"37.16",NULL,NULL,NULL,"10.6215",NULL,"7.7784",NULL
"30005","2018-02-14 21:12:22","313.48",NULL,NULL,NULL,NULL,NULL,"13.8611",NULL,"41.87",NULL,NULL,NULL,"11.302",NULL,"7.89883",NULL
"30005","2018-02-14 21:14:22","282.178",NULL,NULL,NULL,NULL,NULL,"13.1673",NULL,"40.64",NULL,NULL,NULL,"10.5309",NULL,"8.04813",NULL
"30005","2018-02-14 21:15:22","275.765",NULL,NULL,NULL,NULL,NULL,"13.4647",NULL,"43.67",NULL,NULL,NULL,"10.0618",NULL,"7.82438",NULL
"30005","2018-02-14 21:17:22","275.011",NULL,NULL,NULL,NULL,NULL,"13.4723",NULL,"38.16",NULL,NULL,NULL,"9.84886",NULL,"7.75484",NULL
"30005","2018-02-14 21:19:22","273.611",NULL,NULL,NULL,NULL,NULL,"13.5862",NULL,"37.53",NULL,NULL,NULL,"9.76111",NULL,"7.85656",NULL
"30005","2018-02-14 21:21:22","281.89",NULL,NULL,NULL,NULL,NULL,"13.7259",NULL,"39.11",NULL,NULL,NULL,"10.4048",NULL,"7.78702",NULL
"30005","2018-02-14 21:23:22","293.11",NULL,NULL,NULL,NULL,NULL,"14.1801",NULL,"37.96",NULL,NULL,NULL,"10.3836",NULL,"7.86074",NULL
"30005","2018-02-14 21:25:22","290.084",NULL,NULL,NULL,NULL,NULL,"14.7096",NULL,"38.77",NULL,NULL,NULL,"10.1642",NULL,"7.96021",NULL
"30005","2018-02-14 21:26:22","271.57",NULL,NULL,NULL,NULL,NULL,"14.6711",NULL,"35.58",NULL,NULL,NULL,"9.46697",NULL,"7.81755",NULL
"30005","2018-02-14 21:27:22","279.096",NULL,NULL,NULL,NULL,NULL,"14.0614",NULL,"34.46",NULL,NULL,NULL,"9.88459",NULL,"7.7788",NULL
"30005","2018-02-14 21:29:23","276.748",NULL,NULL,NULL,NULL,NULL,"15.0951",NULL,"36.64",NULL,NULL,NULL,"9.66292",NULL,"7.73527",NULL
"30005","2018-02-14 21:31:22","267.98",NULL,NULL,NULL,NULL,NULL,"14.0946",NULL,"36.07",NULL,NULL,NULL,"9.30462",NULL,"7.85179",NULL
"30005","2018-02-14 21:33:22","315.688",NULL,NULL,NULL,NULL,NULL,"12.6314",NULL,"41.6",NULL,NULL,NULL,"10.8568",NULL,"10.8947",NULL
"30005","2018-02-14 21:39:22","311.164",NULL,NULL,NULL,NULL,NULL,"12.2396",NULL,"39.72",NULL,NULL,NULL,"11.3782",NULL,"8.08828",NULL
"30005","2018-02-14 21:41:22","276.944",NULL,NULL,NULL,NULL,NULL,"12.9247",NULL,"37.63",NULL,NULL,NULL,"10.3819",NULL,"7.83593",NULL
"30005","2018-02-14 21:48:22","275.244",NULL,NULL,NULL,NULL,NULL,"13.033",NULL,"36.14",NULL,NULL,NULL,"11.0451",NULL,"7.98742",NULL
"30005","2018-02-14 21:51:22","325.526",NULL,NULL,NULL,NULL,NULL,"14.3015",NULL,"39.86",NULL,NULL,NULL,"11.4136",NULL,"7.87016",NULL
"30005","2018-02-14 21:52:22","306.97",NULL,NULL,NULL,NULL,NULL,"14.0689",NULL,"39.47",NULL,NULL,NULL,"11.6818",NULL,"7.94229",NULL
"30005","2018-02-14 21:56:22","272.422",NULL,NULL,NULL,NULL,NULL,"15.3742",NULL,"35.17",NULL,NULL,NULL,"9.7655",NULL,"7.97766",NULL
"30005","2018-02-14 21:58:23","319.132",NULL,NULL,NULL,NULL,NULL,"15.7688",NULL,"37.71",NULL,NULL,NULL,"10.3964",NULL,"7.84707",NULL
"30005","2018-02-14 22:02:22","390.502",NULL,NULL,NULL,NULL,NULL,"19.2859",NULL,"36.61",NULL,NULL,NULL,"11.6839",NULL,"7.86433",NULL
"30005","2018-02-14 22:03:22","441.838",NULL,NULL,NULL,NULL,NULL,"20.3124",NULL,"38.41",NULL,NULL,NULL,"12.9396",NULL,"7.9695",NULL
"30005","2018-02-14 22:05:22","534.632",NULL,NULL,NULL,NULL,NULL,"23.4288",NULL,"41.9",NULL,NULL,NULL,"14.2889",NULL,"8.02889",NULL
"30005","2018-02-14 22:07:22","350.948",NULL,NULL,NULL,NULL,NULL,"19.3961",NULL,"38.56",NULL,NULL,NULL,"10.868",NULL,"7.90082",NULL
"30005","2018-02-14 22:09:22","311.252",NULL,NULL,NULL,NULL,NULL,"16.6968",NULL,"38.84",NULL,NULL,NULL,"10.466",NULL,"8.06538",NULL
"30005","2018-02-14 22:11:22","278.628",NULL,NULL,NULL,NULL,NULL,"14.82",NULL,"37.37",NULL,NULL,NULL,"9.5133",NULL,"7.94661",NULL
"30005","2018-02-14 22:13:22","341.988",NULL,NULL,NULL,NULL,NULL,"15.0277",NULL,"40.01",NULL,NULL,NULL,"11.2794",NULL,"8.19345",NULL
"30005","2018-02-14 22:15:22","318.514",NULL,NULL,NULL,NULL,NULL,"14.521",NULL,"42.88",NULL,NULL,NULL,"11.2815",NULL,"8.25728",NULL
"30005","2018-02-14 22:17:23","323.326",NULL,NULL,NULL,NULL,NULL,"13.8359",NULL,"42.01",NULL,NULL,NULL,"12.115",NULL,"8.3308",NULL
"30005","2018-02-14 22:19:22","312.246",NULL,NULL,NULL,NULL,NULL,"14.5419",NULL,"40.68",NULL,NULL,NULL,"11.5218",NULL,"8.01528",NULL
"30005","2018-02-14 22:21:23","338.312",NULL,NULL,NULL,NULL,NULL,"13.7141",NULL,"41.21",NULL,NULL,NULL,"12.6792",NULL,"12.1783",NULL
"30005","2018-02-14 22:23:22","323.737",NULL,NULL,NULL,NULL,NULL,"11.2791",NULL,"41.63",NULL,NULL,NULL,"12.5375",NULL,"10.2739",NULL
"30005","2018-02-14 22:27:22","311.396",NULL,NULL,NULL,NULL,NULL,"11.3356",NULL,"39.98",NULL,NULL,NULL,"12.4177",NULL,"8.82017",NULL
"30005","2018-02-14 22:29:22","285.328",NULL,NULL,NULL,NULL,NULL,"10.9544",NULL,"39.22",NULL,NULL,NULL,"11.6372",NULL,"7.8859",NULL
"30005","2018-02-14 22:31:22","284.858",NULL,NULL,NULL,NULL,NULL,"11.2519",NULL,"36.9",NULL,NULL,NULL,"11.3025",NULL,"8.20639",NULL
"30005","2018-02-14 22:33:22","272.978",NULL,NULL,NULL,NULL,NULL,"10.7797",NULL,"39.63",NULL,NULL,NULL,"10.854",NULL,"7.85869",NULL
"30005","2018-02-14 22:35:22","338.744",NULL,NULL,NULL,NULL,NULL,"12.3893",NULL,"44.2",NULL,NULL,NULL,"12.628",NULL,"8.28502",NULL
"30005","2018-02-14 22:37:22","375.778",NULL,NULL,NULL,NULL,NULL,"12.765",NULL,"40.91",NULL,NULL,NULL,"13.4761",NULL,"8.24998",NULL
"30005","2018-02-14 22:39:22","292.732",NULL,NULL,NULL,NULL,NULL,"10.0017",NULL,"42.44",NULL,NULL,NULL,"12.1304",NULL,"8.09691",NULL
"30005","2018-02-14 22:47:23","300.6",NULL,NULL,NULL,NULL,NULL,"12.5071",NULL,"38.04",NULL,NULL,NULL,"11.1323",NULL,"7.78073",NULL
"30005","2018-02-14 22:48:22","337.475",NULL,NULL,NULL,NULL,NULL,"11.9881",NULL,"41.36",NULL,NULL,NULL,"12.0536",NULL,"8.1908",NULL
"30005","2018-02-14 22:50:22","331.084",NULL,NULL,NULL,NULL,NULL,"13.0297",NULL,"40.52",NULL,NULL,NULL,"11.9923",NULL,"7.91835",NULL
"30005","2018-02-14 22:52:22","306.214",NULL,NULL,NULL,NULL,NULL,"12.0399",NULL,"41.67",NULL,NULL,NULL,"11.6353",NULL,"8.10122",NULL
"30005","2018-02-14 22:54:22","393.524",NULL,NULL,NULL,NULL,NULL,"17.4258",NULL,"38.74",NULL,NULL,NULL,"13.605",NULL,"7.73063",NULL
"30005","2018-02-14 22:56:22","365.514",NULL,NULL,NULL,NULL,NULL,"16.5497",NULL,"40.47",NULL,NULL,NULL,"12.1801",NULL,"7.67987",NULL
"30005","2018-02-14 22:58:22","267.604",NULL,NULL,NULL,NULL,NULL,"12.9092",NULL,"37.82",NULL,NULL,NULL,"10.4544",NULL,"7.65266",NULL
